Time (Sec) / Input Values,82403.815650865319,77647.220541902963,72489.049560853193,67018.507219083491,61349.032258064515,55555.748251748249,49824.341027550261,44306.794681508967,39187.704225352114,34531.754307116105,30454.075062034739,26901.459987782528,23681.108880778589,20541.477859778599,17196.61044417767,13382.708978328174,3784.2814526588845,-1832.6827676240209,-7721.3613333333333,-7740.221297836938,-1848.8562176165804,3746.918796992481,8849.6039453717749,13344.694980694981,17146.25569620253,20502.19391634981,23644.198998748434,26862.192019950126,30417.191381495562,34492.496134020621,39171.665803108808,44323.767287234041,49851.864583333336,55586.525291828795,61396.405013192612,67075.246073298433,72527.668421052629,77680.853403141358,82406.457180500656,52768.176470588238,53255.593246354569
0.0,6.67060908e-11,5.62265624e-11,4.66279692e-11,3.493012324e-11,2.51498913936e-11,1.7626957576e-11,8.384710614e-12,-5.058821076e-12,-1.45458581232e-11,-2.3582143312e-11,-3.834105816e-11,-5.24763908e-11,-6.109693e-11,-7.0597422e-11,-8.39390836e-11,-9.3284816e-11,-1.1713657e-10,-1.236005932e-10,-1.342132356e-10,-1.27166064e-10,-1.144340408e-10,-1.053799224e-10,-9.10825944e-11,-7.95026944e-11,-6.55732276e-11,-5.83160256e-11,-4.59919716e-11,-3.468656388e-11,-2.286007816e-11,-1.18774048472e-11,-2.7943972308e-12,7.8475294548e-12,1.77334840064e-11,2.649589356e-11,3.19018906e-11,4.5392976e-11,5.49276512e-11,6.2498878e-11,6.3145978e-11,1.2579666696e-12,1.1015623808e-13
1.00038417211,6.67070076e-11,5.62213764e-11,4.66280364e-11,3.49268452e-11,2.51508322212e-11,1.7631158496e-11,8.3848779184e-12,-5.0584560072e-12,-1.45442649944e-11,-2.358169624e-11,-3.834669152e-11,-5.24722216e-11,-6.10895236e-11,-7.05954732e-11,-8.39367344e-11,-9.32833412e-11,-1.17133462e-10,-1.236015012e-10,-1.342119208e-10,-1.27165956e-10,-1.144382212e-10,-1.053781872e-10,-9.10846852e-11,-7.9503392e-11,-6.55704168e-11,-5.83214676e-11,-4.59934192e-11,-3.468879772e-11,-2.285910656e-11,-1.18788903596e-11,-2.7976302024e-12,7.843010868e-12,1.773518529e-11,2.650125552e-11,3.189912616e-11,4.5394794e-11,5.49276012e-11,6.24954004e-11,6.31397728e-11,1.2545959096e-12,1.0857872216e-13
2.00076834422,6.67079376e-11,5.62162224e-11,4.66280012e-11,3.492363956e-11,2.51517918488e-11,1.7635534296e-11,8.3850392228e-12,-5.0580594984e-12,-1.45426161056e-11,-2.3581254768e-11,-3.835235888e-11,-5.2468004e-11,-6.10820676e-11,-7.05935724e-11,-8.39343176e-11,-9.32819156e-11,-1.17130358e-10,-1.236023732e-10,-1.34210674e-10,-1.27165832e-10,-1.144424056e-10,-1.05376612e-10,-9.1086684e-11,-7.95040508e-11,-6.5567652e-11,-5.83268416e-11,-4.5994844e-11,-3.469098356e-11,-2.285805536e-11,-1.1880397872e-11,-2.800895214e-12,7.8384900812e-12,1.77369696536e-11,2.650649388e-11,3.189628092e-11,4.53964052e-11,5.49276728e-11,6.24919068e-11,6.31335376e-11,1.2510109096e-12,1.0688656624e-13
3.00115251633,6.670883e-11,5.62111448e-11,4.66278152e-11,3.492038712e-11,2.51527770764e-11,1.7639960496e-11,8.3851433272e-12,-5.0577203096e-12,-1.45411088968e-11,-2.3580935296e-11,-3.835804424e-11,-5.24638036e-11,-6.10747356e-11,-7.0591662e-11,-8.393187e-11,-9.32804852e-11,-1.17127354e-10,-1.236032092e-10,-1.342095032e-10,-1.27165668e-10,-1.14446498e-10,-1.053750448e-10,-9.10886964e-11,-7.95046928e-11,-6.55648552e-11,-5.83322188e-11,-4.59962764e-11,-3.46932198e-11,-2.285701856e-11,-1.18819658644e-11,-2.8042262256e-12,7.8339355744e-12,1.77387892172e-11,2.651156104e-11,3.189342568e-11,4.53979208e-11,5.49277264e-11,6.2488528e-11,6.3127312e-11,1.2474362696e-12,1.0513265032e-13
4.00153668844,6.6709738e-11,5.6206056e-11,4.66275968e-11,3.491719988e-11,2.5153811104e-11,1.7644433096e-11,8.3852678316e-12,-5.0572945208e-12,-1.4539601608e-11,-2.3580775744e-11,-3.83636208e-11,-5.24595836e-11,-6.1067568e-11,-7.05898656e-11,-8.39294868e-11,-9.32790748e-11,-1.1712441e-10,-1.236041252e-10,-1.342083684e-10,-1.27165444e-10,-1.144505368e-10,-1.05373466e-10,-9.10906792e-11,-7.95053516e-11,-6.55621148e-11,-5.83376008e-11,-4.59976204e-11,-3.469546444e-11,-2.285621704e-11,-1.18836216168e-11,-2.8076283572e-12,7.8294336996e-12,1.77405731808e-11,2.651660564e-11,3.189058044e-11,4.53993132e-11,5.49279176e-11,6.24851896e-11,6.31210572e-11,1.2437257096e-12,1.033104944e-13
5.00192086055,6.67108008e-11,5.62010608e-11,4.66274708e-11,3.491390624e-11,2.51550267316e-11,1.7648868096e-11,8.385400496e-12,-5.056882172e-12,-1.45381183192e-11,-2.3580681792e-11,-3.836923216e-11,-5.24552256e-11,-6.10604896e-11,-7.05881776e-11,-8.39270296e-11,-9.32776824e-11,-1.17121502e-10,-1.236049452e-10,-1.342072736e-10,-1.27165156e-10,-1.144544968e-10,-1.05371944e-10,-9.109269e-11,-7.95061016e-11,-6.55593768e-11,-5.83429356e-11,-4.59989796e-11,-3.469758388e-11,-2.285555832e-11,-1.18853326092e-11,-2.8110352488e-12,7.8249403848e-12,1.77424927444e-11,2.652167864e-11,3.1887692e-11,4.54007804e-11,5.49280244e-11,6.2481924e-11,6.31148008e-11,1.2399267816e-12,1.0152265848e-13
6.00230503265,6.67119324e-11,5.61962188e-11,4.66273472e-11,3.49105462e-11,2.51561835592e-11,1.7653173896e-11,8.3855002844e-12,-5.0563264632e-12,-1.45366438304e-11,-2.358056464e-11,-3.837494232e-11,-5.24508192e-11,-6.10535744e-11,-7.05863916e-11,-8.3924622e-11,-9.32762668e-11,-1.17118574e-10,-1.236057212e-10,-1.342063548e-10,-1.27164928e-10,-1.144584128e-10,-1.05370626e-10,-9.10947116e-11,-7.95067724e-11,-6.55564652e-11,-5.83483912e-11,-4.60002932e-11,-3.469971572e-11,-2.28549416e-11,-1.18872136416e-11,-2.8143269404e-12,7.82048019e-12,1.7744408548e-11,2.652680604e-11,3.188482396e-11,4.54023224e-11,5.49282096e-11,6.2478568e-11,6.31084648e-11,1.2359769736e-12,9.971434256e-14
7.00268920476,6.67131084e-11,5.61913968e-11,4.6627286e-11,3.490716336e-11,2.51573827868e-11,1.7657398096e-11,8.3853870728e-12,-5.0557502344e-12,-1.45353583016e-11,-2.3580423488e-11,-3.838064888e-11,-5.24463432e-11,-6.10466804e-11,-7.05847564e-11,-8.39221608e-11,-9.3274856e-11,-1.17115682e-10,-1.236064332e-10,-1.3420534e-10,-1.27164848e-10,-1.144622768e-10,-1.053693392e-10,-9.1096712e-11,-7.95074016e-11,-6.5553522e-11,-5.8353884e-11,-4.60015696e-11,-3.470175436e-11,-2.285437408e-11,-1.1889004074e-11,-2.817675072e-12,7.8160622352e-12,1.77464251516e-11,2.653186588e-11,3.188194272e-11,4.54039428e-11,5.49282892e-11,6.24752716e-11,6.31020556e-11,1.2320966456e-12,9.799942664e-14
8.00307337687,6.67142868e-11,5.61865684e-11,4.6627346e-11,3.490369852e-11,2.51585652144e-11,1.7661659496e-11,8.3852108612e-12,-5.0550690456e-12,-1.45341115728e-11,-2.3580199136e-11,-3.838629024e-11,-5.24419648e-11,-6.10398172e-11,-7.05832216e-11,-8.3919716e-11,-9.32734876e-11,-1.17112742e-10,-1.236070092e-10,-1.342043412e-10,-1.27164828e-10,-1.144660408e-10,-1.053680444e-10,-9.10986604e-11,-7.95080616e-11,-6.55504544e-11,-5.83593224e-11,-4.60027444e-11,-3.47038338e-11,-2.285369056e-11,-1.18908717064e-11,-2.8210750036e-12,7.8114832004e-12,1.77486114752e-11,2.653682212e-11,3.187904708e-11,4.54055472e-11,5.49283664e-11,6.24720676e-11,6.3095432e-11,1.2281312376e-12,9.626335072e-14
